blast_temp_C,coke_rate_kg_per_t,pci_rate_kg_per_t,air_flow_Nm3_min,top_gas_pressure_bar,moisture_g_Nm3,ore_grade_pct,burden_index,hot_metal_tpd,fuel_rate_kg_per_t,efficiency_score
1150.3,445.3,147.6,3048.0,3.22,30.5,65.5,0.871,6560,750.0,31.7
1107.6,388.0,167.8,3143.0,2.83,17.0,58.9,0.658,6279,750.0,30.6
918.7,358.1,150.6,4650.0,3.42,34.7,64.2,0.631,6220,750.0,27.0
1059.2,454.2,215.4,5983.0,2.04,27.1,61.4,0.934,6791,750.0,26.0
1136.2,427.3,176.9,4027.0,2.04,15.7,64.7,0.808,7616,750.0,37.0
1137.1,547.9,115.2,4033.0,2.91,7.8,63.7,0.543,5837,744.8,33.1
1030.6,545.8,207.4,3403.0,3.36,25.0,59.1,0.845,6378,750.0,33.4
1229.6,458.8,121.2,5023.0,3.15,26.9,63.3,0.876,7041,750.0,39.0
958.6,410.7,132.0,4940.0,2.95,8.7,62.5,0.618,6433,660.4,40.4
1075.1,422.8,94.3,3304.0,2.27,21.5,65.8,0.984,7245,699.5,33.8
1141.8,470.6,206.0,4402.0,2.94,34.6,63.0,0.686,6232,750.0,27.1
1144.0,325.4,120.1,5001.0,3.1,14.8,62.8,0.97,8090,528.5,64.3
1127.0,382.1,116.2,4481.0,3.01,14.1,65.2,0.647,7206,615.3,52.6
996.4,318.8,208.8,5023.0,2.85,19.988781275221953,64.7,0.805,7194,750.0,29.4
954.7,318.3,192.8,5449.0,1.59,8.5,67.9,0.759,7646,602.7,45.9
1122.6,349.0,99.8,5057.0,2.82,33.0,61.5,0.996,7415,750.0,36.1
1109.8,421.3,187.7,4848.0,2.46,28.4,64.9,0.704,6581,750.0,28.9
962.8,496.2,207.8,5561.0,3.42,16.7,59.7,0.59,5864,750.0,29.2
1146.8,421.4,91.0,5702.0,2.71,7.5,66.0,0.917,7327,520.2,61.4
1059.3,383.9,195.5,4167.0,2.72,5.6,65.9,0.521,6687,661.4,43.5
1133.7,320.6,156.6,3520.0,3.49,16.3,65.3,0.942,7980,560.0,62.6
1193.1,437.6,173.7,5454.0,1.69,26.2,59.2,0.555,5863,750.0,25.9
959.4,367.8,149.0,3641.0,2.05,19.6,67.9,0.786,6879,709.5,33.2
906.7,453.7,177.7,5787.0,2.81,27.2,67.4,0.857,7006,750.0,25.6
1172.7,544.3,84.8,3069.0,2.13,25.1,61.7,0.668,5825,750.0,25.3
1113.4,327.8,186.8,5764.0,2.19,22.2,63.8,0.922,7767,737.3,35.5
1144.9,353.0,84.7,4768.0,3.29,34.0,66.9,0.797,7182,750.0,37.6
1193.4,418.3,143.7,5324.0,2.66,26.9,62.9,0.698,6530,750.0,34.9
1181.0,542.2,101.1,4195.0,1.71,32.4,64.0,0.663,5649,750.0,19.2
1236.3,493.0,195.3,5975.0,2.12,12.3,64.0,0.556,6669,750.0,34.5
1087.6,524.6,123.9,3683.0,1.65,26.4,64.5,0.82,5953,750.0,22.4
1071.0,383.4,143.6,3793.0,2.61,22.9,63.8,0.682,6565,750.0,32.0
1040.7,548.0,140.0,3154.0,1.85,32.7,62.1,0.66,5115,750.0,14.9
953.8,325.7,188.2,5821.0,3.21,20.3,63.4,0.975,7857,692.5,44.1
1100.4,313.2,147.4,4368.0,2.65,13.4,66.7,0.636,7464,591.3,53.9
997.0,513.9,190.5,5025.0,1.62,16.5,66.6,0.938,7347,750.0,31.7
1222.5,531.8,90.3,5062.0,2.1,11.6,65.7,0.987,7370,668.7,50.5
1104.1,322.6,106.8,5624.0,2.73,11.6,62.1,0.911,7752,510.4,65.2
1107.5,328.4,157.2,4995.0,2.17,19.1,65.9,0.51,6657,719.7,32.7
1024.2,308.3,212.6,4686.0,2.53,31.8,61.9,0.934,7141,750.0,30.9
918.2,326.1,90.5,5131.0,3.32,10.8,64.6,0.607,6875,533.5,55.8
911.1,352.4,86.0,5253.0,2.2,13.6,63.7,0.677,6443,619.8,38.7
1048.2,542.5,101.9,3558.0,2.17,30.6,61.0,0.996,6014,750.0,24.2
929.6,467.0,169.8,3329.0,3.14,15.2,62.5,0.702,6232,750.0,29.6
1112.4,494.6,135.9,3225.0,2.14,33.9,66.3,0.827,6447,750.0,28.8
1208.3,494.0,195.6,4122.0,1.66,13.1,67.1,0.655,6513,750.0,35.2
1209.0,433.8,90.1,4494.0,1.86,18.3,60.1,0.685,6991,744.7,30.3
1130.7,499.4,107.5,4847.0,3.4,7.9,62.6,0.799,6865,629.8,54.5
973.9,449.0,122.0,5874.0,3.37,34.8,62.3,0.974,6837,750.0,31.0
1202.0,378.6,167.7,3992.0,1.95,31.7,62.9,0.641,6168,750.0,25.7
1210.1,440.3,175.9,5283.0,2.61,29.5,67.8,0.624,7007,750.0,32.6
968.8,433.4,97.4,4594.0,1.77,9.7,63.2,0.513,6164,701.5,28.8
1158.1,505.9,212.1,3660.0,2.85,34.1,66.3,0.601,5854,750.0,28.6
1000.3,545.4,127.7,4846.0,1.87,32.9,64.6,0.631,5255,750.0,14.2
1180.9,402.8,179.8,5902.0,1.6,18.1,59.1,0.531,6415,750.0,28.4
1249.0,490.8,153.4,3373.0,3.15,25.4,65.0,0.782,6793,750.0,40.8
910.5,324.9,111.2,4522.0,2.15,34.8,64.5,0.563,6272,750.0,23.1
1214.1,494.2,198.5,3155.0,1.72,19.988781275221953,65.6,0.756,6543,750.0,31.0
1117.9,392.9,194.6,3964.0,3.17,8.4,58.7,0.594,6477,706.5,41.0
1240.7,309.8,135.5,4862.0,3.02,31.0,60.4,0.968,7503,749.7,41.8
1062.8,390.8,162.4,5523.0,2.87,19.3,65.7,0.654,7044,750.0,36.7
1196.6,452.7,116.1,5191.0,3.32,34.6,61.7,0.546,6294,750.0,34.5
921.8,329.8,176.6,4389.0,2.48,21.5,67.1,0.918,7513,709.7,35.1
1017.3,531.0,123.3,5728.0,1.76,5.9,63.2,0.701,6552,746.8,26.8
923.5,319.4,198.2,3908.0,1.62,19.8,58.0,0.91,6794,750.0,22.5
1241.4,532.5,110.4,5262.0,2.14,26.5,65.0,0.656,6630,750.0,31.2
1185.9,476.8,82.1,4422.0,1.67,5.8,63.1,0.75,7053,617.5,45.4
1198.4,382.4,117.6,5696.0,2.57,17.4,61.2,0.723,6953,685.2,40.7
1228.3,397.7,106.7,5392.0,1.53,9.7,58.2,0.779,6698,628.0,42.7
929.8,485.2,151.2,5704.0,2.39,24.3,60.0,0.701,5779,750.0,19.1
1035.0,450.4,108.5,3643.0,1.86,33.7,59.6,0.748,5855,750.0,20.7
924.9,467.9,186.8,5004.0,2.24,23.7,63.8,0.84,6205,750.0,23.2
973.8,397.3,113.8,5215.0,2.85,25.8,65.7,0.707,7234,750.0,30.7
980.3,422.0,179.0,5227.0,2.2,16.9,60.3,0.842,6986,750.0,27.1
1064.2,547.5,161.0,4512.0,2.18,21.9,65.0,0.857,6364,750.0,31.4
994.0,353.5,218.1,3034.0,3.48,21.3,67.0,0.874,7730,727.5,39.9
935.3,404.5,220.0,3784.0,2.94,27.8,64.2,0.735,6702,750.0,26.7
958.6,373.0,201.7,3970.0,2.53,30.7,65.8,0.502,6340,750.0,21.1
951.5,491.3,186.4,5556.0,2.66,24.9,60.0,0.877,6413,750.0,27.1
1240.6,491.0,134.1,5523.0,2.74,34.4,58.7,0.955,6624,750.0,37.8
1165.8,373.1,185.5,3314.0,1.55,29.8,61.7,0.826,6122,750.0,23.9
1238.7,320.3,213.9,5850.0,1.66,8.7,65.1,0.762,7844,620.5,51.3
1053.9,302.9,83.3,3547.0,2.8,20.2,64.9,0.78,6961,594.8,49.2
997.4,406.9,155.3,4243.0,2.23,32.1,67.6,0.82,6751,750.0,26.3
1179.4,402.6,110.5,3645.0,1.61,33.3,64.3,0.999,6652,750.0,22.1
1014.2,547.1,158.1,5581.0,2.1,16.4,62.1,0.531,5750,750.0,24.4
1004.8,417.5,145.3,5248.0,1.76,26.8,66.0,0.511,6570,750.0,27.3
981.4,364.1,160.6,4061.0,3.33,17.3,59.5,0.982,6797,689.9,39.5
945.4,522.8,157.1,5046.0,1.91,8.7,66.1,0.72,6820,750.0,26.6
989.8,422.8,214.4,3553.0,1.79,31.5,61.7,0.806,5894,750.0,20.6
1024.4,449.8,157.3,4147.0,2.75,33.0,59.5,0.877,6543,750.0,29.2
1135.9,323.9,198.5,4131.0,2.54,20.1,59.6,0.871,7186,727.9,37.9
921.9,395.7,124.8,3714.0,2.65,5.5,67.8,0.824,7087,537.1,54.6
973.7,536.1,141.3,5629.0,2.37,29.5,64.2,0.736,6278,750.0,25.4
1183.2,447.4,145.9,5037.0,2.43,19.3,59.7,0.788,6434,750.0,30.2
951.4,386.1,119.0,3840.0,3.06,7.3,60.7,0.865,7095,573.8,49.7
1019.9,456.4,133.2,3726.0,1.94,10.7,61.7,0.925,6469,680.2,31.4
1202.6,527.6,163.8,3054.0,2.29,9.6,58.6,0.564,6055,750.0,29.1
954.2,368.5,161.2,4040.0,3.42,25.6,59.1,0.639,5699,750.0,27.8
929.0,426.3,169.1,4580.0,1.88,14.0,65.6,0.699,6565,750.0,25.7
1069.6,539.7,129.3,3833.0,2.09,8.8,65.9,0.833,6507,719.3,33.6
1005.8,343.1,124.2,5101.0,1.88,32.5,67.9,0.698,6959,750.0,28.5
1097.2,479.9,165.6,4235.0,1.54,33.7,58.7,0.619,5286,750.0,16.9
1181.3,453.6,98.6,3949.0,2.04,9.2,66.9,0.517,6543,655.4,40.8
948.0,469.9,115.4,5817.0,1.59,11.9,61.2,0.921,6689,739.6,25.4
1103.2,387.8,85.9,3788.0,1.81,22.8,61.3,0.709,5933,750.0,26.3
1076.9,378.5,90.2,4195.0,2.23,9.5,59.3,0.665,6438,607.0,43.2
950.4,471.1,114.1,4147.0,1.54,9.8,67.9,0.765,6540,678.8,34.6
1118.4,353.9,82.7,3724.0,3.01,15.1,67.8,0.561,6533,556.5,54.0
995.8,404.9,114.4,3652.0,3.09,33.5,66.6,0.699,6627,750.0,30.1
1070.7,347.0,171.7,3907.0,2.32,33.9,58.9,0.876,6144,750.0,25.2
928.8,302.1,88.6,5593.0,3.47,30.3,66.4,0.868,7855,702.2,39.7
1060.9,542.5,141.1,5301.0,2.86,25.9,64.3,0.886,7023,750.0,34.8
1007.3,407.9,207.8,5043.0,2.99,26.6,59.3,0.734,6649,750.0,23.2
1187.8,542.3,190.8,4371.0,1.88,19.1,60.6,0.684,5736,750.0,25.8
919.9,335.1,122.8,4523.0,3.17,20.9,64.9,0.916,7942,661.6,46.4
1046.5,446.8,209.5,3801.0,3.39,24.0,66.0,0.587,5923,750.0,27.2
1060.5,350.2,126.2,3223.0,1.97,26.9,66.5,0.863,6756,750.0,25.7
1153.8,497.5,90.2,3993.0,2.87,7.9,63.4,0.944,7351,646.4,49.8
1101.0,495.9,219.2,4487.0,2.99,11.7,63.3,0.643,6834,750.0,35.6
1133.5,328.2,201.8,3172.0,2.11,33.9,64.8,0.599,6206,750.0,24.7
1172.0,528.0,145.2,4488.222299089127,2.45,15.1,65.8,0.756,6382,750.0,30.7
1201.8,348.7,173.3,3789.0,1.7,13.1,59.7,0.608,6444,732.9,32.0
1009.9,453.2,174.0,4101.0,1.85,17.7,65.4,0.935,7012,750.0,29.4
1088.3,546.4,107.2,4180.0,1.62,13.7,61.4,0.622,5709,750.0,23.9
1194.0,520.6,108.0,3354.0,2.62,7.7,61.8,0.657,6701,715.9,42.5
1246.3,539.1,145.7,3677.0,2.75,11.2,58.8,0.944,6450,750.0,37.0
1211.3,385.6,207.6,3785.0,3.33,24.2,63.9,0.603,7074,750.0,42.7
1030.0,326.4,81.4,3203.0,2.58,11.7,58.9,0.942,7108,520.4,54.0
968.3,347.1,189.6,3978.0,2.02,24.4,67.1,0.605,6960,750.0,28.7
1071.3,425.1,88.1,3217.0,1.62,8.0,64.2,0.956,6728,565.9,49.2
1159.6,498.3,147.0,5110.0,3.27,6.3,67.9,0.659,7525,652.6,50.3
1072.4,337.5,169.3,4158.0,2.46,30.8,60.5,0.623,6485,750.0,28.8
1069.1,464.9,176.1,3980.0,2.97,27.8,64.8,0.739,6335,750.0,29.8
1193.4,380.9,88.2,3380.0,1.53,25.0,67.6,0.685,6892,737.6,30.7
1026.5,385.3,138.6,3680.0,2.48,5.9,61.0,0.601,6176,615.1,42.8
1200.9,465.5,161.7,3698.0,2.15,12.2,59.0,0.669,6095,750.0,29.9
1042.4,416.7,89.2,5956.0,1.56,29.4,64.3,0.857,7080,750.0,27.6
1014.9,503.0,98.9,5506.0,3.05,9.3,61.7,0.916,6990,687.0,41.6
1058.9,339.0,172.9,3046.0,2.53,29.4,60.7,0.91,6635,750.0,26.5
1166.9,497.5,153.0,4851.0,2.17,22.5,67.9,0.878,7466,750.0,35.3
944.1,316.1,102.7,3768.0,3.11,27.2,65.5,0.503,5931,738.5,25.5
968.7,348.5,154.9,3313.0,2.39,24.3,62.9,0.713,6448,750.0,26.7
1233.0,464.0,207.8,5117.0,1.51,17.5,58.5,0.584,6062,750.0,25.1
961.4,513.7,82.2,3395.0,3.39,13.8,59.9,0.537,5459,750.0,31.0
1098.7,363.2,170.0,4331.0,2.01,25.2,61.0,0.868,7147,750.0,30.8
1102.8,381.8,90.3,4896.0,3.16,29.2,62.9,0.897,6784,750.0,31.5
1071.4,434.3,80.9,4663.0,3.13,6.3,63.0,0.907,7127,546.0,58.5
1125.7,352.9,101.1,5933.0,1.82,16.4,58.2,0.945,6529,626.9,40.2
980.4,502.8,139.2,5357.0,2.45,15.5,67.4,0.795,7286,750.0,30.1
1093.4,493.4,192.3,5323.0,1.58,21.8,63.4,0.999,6914,750.0,28.6
1030.3,336.3,119.4,4067.0,2.21,8.4,58.2,0.742,6630,607.1,48.6
1131.6,416.0,167.6,3025.0,2.96,33.0,65.0,0.942,6811,750.0,37.1
949.4,493.7,137.6,5203.0,1.97,21.5,58.7,0.556,5893,750.0,20.9
1099.8,384.3,112.8,5999.0,1.73,32.7,65.2,0.574,6836,750.0,24.9
964.8,458.3,152.0,4218.0,2.51,29.5,65.0,0.795,6029,750.0,23.5
997.5,312.6,191.6,5957.0,2.57,10.7,67.8,0.562,7431,616.3,49.2
976.5,452.2,196.5,3425.0,2.85,9.0,61.4,0.538,5906,750.0,28.2
964.0,338.2,198.5,3890.0,3.02,30.8,59.4,0.598,6035,750.0,26.8
1189.0,507.6,127.4,3512.0,2.89,21.1,58.9,0.894,6299,750.0,34.9
1000.0,388.9,191.1,4426.0,3.19,5.6,58.7,0.964,6916,619.5,49.4
1224.5,370.4,109.7,5391.0,1.95,33.0,66.1,0.667,6865,750.0,28.7
1239.5,510.2,183.4,4022.0,2.64,19.2,65.2,0.987,7085,750.0,38.2
1099.9,312.5,212.8,5719.0,2.22,14.0,67.8,0.905,8362,628.4,55.6
950.1,399.2,81.9,4634.0,3.42,20.5,61.1,0.613,6326,750.0,31.1
1031.1,392.5,141.7,4396.0,2.38,29.7,66.0,0.793,6387,750.0,28.3
1179.2,371.2,170.7,5361.0,3.42,8.3,58.9,0.991,7867,560.6,69.3
1028.6,527.9,178.2,3304.0,3.04,15.8,67.0,0.924,6674,750.0,30.6
930.5,487.7,104.7,5321.0,2.94,14.6,58.5,0.682,5821,750.0,30.8
1094.9,316.0,216.1,3729.0,2.48,30.2,65.9,0.653,6759,750.0,32.0
1195.8,478.7,166.1,3842.0,2.39,28.4,61.1,0.91,6400,750.0,33.3
1178.6,431.8,103.0,4798.0,2.55,17.0,59.8,0.775,6187,722.2,33.6
961.3,525.2,82.9,5706.0,2.09,24.9,65.0,0.582,5954,750.0,22.6
1135.5,378.2,189.7,4735.0,3.31,16.8,67.0,0.664,7317,725.1,41.3
977.2,443.5,91.2,4947.0,3.09,22.1,65.6,0.831,6921,750.0,32.2
976.4,425.2,99.7,5330.0,3.1,34.7,61.1,0.577,5480,750.0,23.3
1205.9,422.4,160.5,3778.0,2.37,21.1,61.5,0.849,6792,750.0,33.9
987.4,414.0,164.5,5482.0,1.64,34.7,59.9,0.855,6446,750.0,22.8
992.1,351.4,176.2,4254.0,2.87,27.4,66.2,0.635,6441,750.0,26.9
900.2,488.9,135.1,3527.0,2.25,8.6,59.1,0.699,5722,750.0,17.7
1204.7,412.8,188.3,4050.0,3.24,28.9,67.0,0.968,7672,750.0,41.3
1177.4,539.6,216.4,3738.0,3.06,9.8,64.0,0.875,7411,750.0,44.5
1119.6,365.2,118.0,3686.0,1.79,21.0,63.9,0.894,6970,718.2,38.0
1162.6,470.7,178.4,3848.0,2.7,23.4,66.4,0.758,6667,750.0,36.4
953.2,535.2,210.0,3543.0,2.88,31.8,64.7,0.607,5796,750.0,25.1
1060.4,465.9,176.1,5003.0,2.64,11.3,61.0,0.796,7159,750.0,34.2
1022.9,517.8,175.4,4740.0,2.53,31.3,61.5,0.886,6055,750.0,29.2
932.8,506.9,111.3,4945.0,1.96,33.0,59.7,0.502,5023,750.0,15.0
1070.1,390.0,154.9,4031.0,1.97,7.7,62.6,0.557,6436,659.3,39.5
1222.3,450.0,158.8,5309.0,3.04,31.6,59.1,0.737,5965,750.0,33.5
914.0,339.1,178.0,3389.0,1.54,12.8,64.5,0.719,7036,695.7,27.6
1002.0,433.9,219.6,4713.0,3.06,7.4,59.7,0.991,7399,707.0,42.4
972.6,357.6,84.7,3826.0,2.55,33.8,66.6,0.546,5709,750.0,18.2
983.4,485.9,89.1,4583.0,3.37,16.8,65.0,0.662,6537,732.1,35.9
1218.0,432.0,90.9,3971.0,3.49,23.7,66.9,0.908,7744,670.7,53.3
1063.8,402.8,184.0,5372.0,2.83,21.6,58.9,0.806,6796,750.0,31.3
1063.2,367.2,99.1,4488.222299089127,2.32,11.4,66.0,0.781,7894,562.8,58.2
1166.2,549.7,167.1,5228.0,2.45,25.1,66.8,0.871,6738,750.0,32.0
954.1,317.9,125.5,3527.0,1.91,6.4,58.4,0.52,6462,619.6,38.0
1070.5,310.9,144.0,3825.0,1.7,11.1,68.0,0.974,8261,520.2,60.2
1050.5,354.3,110.2,5758.0,2.66,33.3,61.0,0.596,6267,750.0,26.7
1108.9,542.8,201.3,4312.0,3.11,33.6,60.1,0.541,5346,750.0,26.5
1249.8,544.8,162.1,5824.0,2.02,19.5,62.1,0.669,6626,750.0,35.4
1169.3,463.7,212.2,4177.0,2.34,10.1,58.1,0.851,6836,750.0,33.7
1039.3,520.0,160.4,5855.0,2.61,17.6,66.9,0.616,6903,750.0,30.3
1189.6,353.5,97.3,5777.0,3.32,31.3,60.7,0.525,6480,750.0,34.9
959.7,543.0,103.9,4982.0,1.78,7.1,63.2,0.529,5971,750.0,22.5
910.7,335.7,218.5,3026.0,1.97,8.8,64.2,0.628,6764,704.7,31.7
971.6,325.3,181.6,4201.0,3.34,31.9,65.9,0.568,6559,750.0,33.4
1019.1,328.1,86.9,5734.0,1.58,17.5,60.5,0.686,6795,688.0,31.8
1078.7,443.3,178.5,5655.0,2.81,7.5,65.2,0.587,7005,665.6,44.8
1115.3,495.2,137.7,3562.0,2.78,9.2,59.2,0.672,6243,750.0,31.8
1218.7,391.7,123.0,4198.0,2.27,31.5,65.0,0.722,6445,750.0,29.2
1078.4,544.5,101.6,5507.0,2.44,19.7,67.2,0.871,6737,750.0,32.4
1075.4,408.6,197.6,4734.0,3.21,9.9,58.9,0.614,6747,695.6,42.0
917.6,337.6,88.9,5542.0,1.83,31.8,59.2,0.738,6321,750.0,21.8
912.2,416.5,120.6,5480.0,1.96,30.4,63.6,0.908,6613,750.0,23.8
1092.9,469.8,122.9,5722.0,2.52,5.7,58.5,0.993,7535,639.0,51.0
1053.4,508.1,102.5,3352.0,2.32,22.4,59.9,0.779,5672,750.0,21.0
1193.7,414.7,151.1,3436.0,2.65,12.3,59.9,0.716,6683,708.8,41.8
956.2,448.4,81.6,3248.0,3.34,21.0,62.8,0.816,6576,747.8,29.4
908.7,366.8,122.1,5806.0,3.33,13.4,60.5,0.743,7010,665.7,37.7
1057.2,461.5,210.7,4425.0,1.96,14.5,62.8,0.582,6634,750.0,28.8
983.1,546.5,123.5,3193.0,2.1,23.1,63.2,0.73,6212,750.0,26.2
917.4,312.3,130.5,3965.0,1.82,21.2,65.3,0.99,7098,677.2,33.6
1153.6,521.6,146.2,4054.0,3.36,16.9,67.5,0.82,6489,750.0,35.2
939.1,440.6,158.6,5429.0,2.3,8.2,63.0,0.642,6604,725.0,35.7
1112.9,363.0,193.2,5206.0,2.4,34.1,61.6,0.974,6821,750.0,31.5
998.4,538.7,106.6,5068.0,3.11,10.2,60.6,0.694,6187,750.0,29.2
960.7,420.8,202.0,3066.0,2.53,24.0,64.3,0.695,6818,750.0,23.7
1032.9,382.9,186.1,5732.0,1.74,7.5,67.4,0.808,8380,616.7,49.4
1180.5,345.4,181.2,3647.0,2.38,25.6,65.6,0.784,6858,750.0,29.3
1037.2,361.1,92.2,4887.0,2.76,7.8,60.1,0.645,6831,538.8,53.0
1162.8,508.2,83.0,3185.0,2.94,11.9,66.9,0.734,6803,642.9,44.9
943.9,453.6,163.2,3245.0,2.79,24.4,65.4,0.666,6353,750.0,24.7
1170.5,528.3,200.8,3029.0,1.74,13.5,59.3,0.869,5902,750.0,25.9
982.9,358.0,161.8,4698.0,2.11,21.0,65.1,0.561,6915,750.0,25.6
1137.1,330.3,109.9,4888.0,2.97,8.7,60.9,0.875,7749,507.2,71.1
1098.0,301.5,92.7,3151.0,3.26,11.1,62.9,0.581,6748,491.0,62.7
1225.2,427.0,177.9,3871.0,1.59,27.0,61.0,0.653,6399,750.0,30.7
1035.6,549.6,181.0,5554.0,1.58,6.1,58.8,0.667,5774,750.0,24.1
923.2,473.7,104.2,3304.0,2.79,8.4,65.7,0.995,6778,612.7,43.7
906.7,377.1,83.9,3650.0,2.6,11.4,66.3,0.795,7161,557.4,48.7
1189.4,519.2,137.2,4273.0,1.81,5.6,60.3,0.889,6842,704.6,41.2
1083.7,495.4,161.6,5527.0,2.6,7.9,60.4,0.778,6749,750.0,31.9
1171.3,303.9,178.8,3765.0,3.45,13.4,62.3,0.992,8137,550.6,65.5
982.0,504.2,193.4,5991.0,2.76,7.8,66.1,0.589,6723,750.0,30.5
1020.8,375.1,165.5,4066.0,2.4,31.0,58.8,0.802,6556,750.0,26.5
910.5,337.4,95.5,4159.0,3.16,7.0,66.1,0.899,7912,423.7,68.6
1236.5,356.6,175.6,3366.0,1.93,30.8,67.2,0.814,7509,750.0,36.9
1133.8,417.1,217.8,5041.0,2.33,29.7,63.6,0.948,6671,750.0,32.2
1226.6,406.2,206.8,3730.0,2.56,8.0,58.6,0.8,6779,696.3,41.9
992.9,372.2,202.0,4887.0,2.51,5.8,60.7,0.913,7205,632.5,46.4
1114.0,343.1,122.3,3669.0,3.34,6.5,59.1,0.588,6881,536.7,59.1
1137.5,490.6,185.1,4164.0,2.09,22.7,60.6,0.631,6344,750.0,28.8
1011.1,547.5,199.2,5570.0,1.61,25.1,66.1,0.722,6272,750.0,24.1
1196.8,494.4,175.0,5217.0,3.33,23.6,58.6,0.926,6875,750.0,39.1
1231.5,374.0,115.1,3464.0,1.93,21.2,60.8,0.713,6809,750.0,32.8
1209.7,361.2,213.5,4823.0,2.26,10.2,63.2,0.814,7589,639.7,55.3
1158.7,354.4,143.1,4886.0,2.56,30.2,66.7,0.698,7188,750.0,35.2
997.1,334.2,98.2,3272.0,3.45,14.8,60.5,0.903,6583,590.2,48.1
998.6,437.8,95.4,4397.0,2.57,34.6,65.8,0.6,6466,750.0,23.7
1237.2,451.4,170.7,3782.0,2.4,16.5,63.8,0.797,6816,741.5,41.7
903.6,476.4,141.3,4401.0,2.67,12.9,64.8,0.789,7435,745.7,30.7
1150.6,470.1,93.2,5331.0,3.44,31.8,66.6,0.702,6485,750.0,33.4
1147.2,373.1,183.7,3475.0,3.14,19.988781275221953,58.3,0.853,6816,750.0,36.5
1117.9,382.6,191.9,3370.0,1.84,26.7,63.3,0.514,6255,750.0,27.0
1246.5,470.4,181.6,3808.0,3.11,17.3,65.5,0.921,6691,723.2,39.5
1009.2,387.4,108.3,5857.0,3.18,31.6,66.8,0.674,7338,750.0,33.2
1019.0,353.2,176.6,5243.0,2.88,32.5,59.3,0.897,6972,750.0,27.9
927.6,393.6,81.5,3058.0,2.81,18.1,61.4,0.653,5782,702.5,28.5
1055.0,368.0,122.7,4203.0,2.38,12.2,58.8,0.594,6421,689.4,37.4
991.4,322.1,135.8,3772.0,2.78,24.4,66.3,0.695,7039,724.0,33.1
1020.2,507.5,196.9,4914.0,2.98,33.6,66.6,0.899,6759,750.0,33.8
1192.1,513.3,134.7,4378.0,1.75,23.7,62.8,0.852,6286,750.0,26.2
1227.4,354.9,81.6,5893.0,2.01,33.6,58.2,0.701,6285,750.0,29.0
965.0,316.2,129.3,3657.0,1.89,15.3,59.0,0.969,7193,660.2,39.6
1030.4,484.7,149.8,4764.0,3.18,32.5,64.2,0.704,6493,750.0,32.0
1225.0,352.9,212.9,5101.0,2.86,8.4,67.8,0.675,7825,581.6,66.8
921.6,398.4,211.7,5477.0,2.4,15.8,66.4,0.572,6944,750.0,28.7
932.3,316.0,105.3,4221.0,3.15,19.8,66.0,0.535,6740,629.5,40.7
957.0,356.6,105.9,5061.0,2.93,24.6,62.2,0.675,6358,750.0,27.5
1108.3,498.2,102.9,3910.0,3.33,13.8,67.9,0.546,6567,692.9,40.5
952.7,501.1,190.4,4306.0,1.65,32.7,66.2,0.731,5939,750.0,17.6
1238.8,351.8,80.8,5687.0,2.52,32.1,61.4,0.93,6867,750.0,37.1
1056.4,384.0,97.8,5850.0,2.91,29.0,65.5,0.738,6371,750.0,30.8
1075.5,333.6,155.3,5156.0,1.91,8.4,62.3,0.74,7147,584.4,48.6
986.3,318.5,114.7,4123.0,2.15,7.3,64.6,0.627,7237,527.5,52.4
1064.8,548.0,92.9,5460.0,2.34,19.9,67.7,0.583,6658,750.0,30.3
1131.7,463.9,130.4,3078.0,3.09,28.0,60.5,0.611,5892,750.0,31.3
1162.9,435.5,118.4,3308.0,2.49,8.7,66.0,0.784,6778,622.1,46.0
1163.9,491.4,151.6,4984.0,2.49,24.2,63.9,0.796,6631,750.0,30.4
1102.3,510.0,217.1,3874.0,2.36,20.8,67.5,0.61,6158,750.0,27.7
1216.5,501.7,97.4,5854.0,1.96,26.8,59.3,0.699,6521,750.0,27.6
1186.1,304.1,132.2,4308.0,3.35,18.1,65.2,0.784,7487,563.8,57.7
1165.0,346.7,210.5,4288.0,2.14,25.8,58.4,0.88,6655,750.0,28.5
919.5,463.7,202.8,4488.222299089127,2.63,9.8,60.5,0.66,6695,750.0,29.7
902.4,393.9,135.2,5303.0,1.8,11.4,61.2,0.636,6488,715.0,26.6
974.4,545.6,177.9,4427.0,2.37,32.1,62.3,0.865,6333,750.0,22.7
1132.2,466.4,92.3,4488.222299089127,3.31,14.9,67.7,0.757,6757,645.3,46.4
1043.9,539.1,179.8,5320.0,3.49,34.6,58.7,0.928,6247,750.0,31.1
1040.8,350.4,216.2,3961.0,2.22,6.4,59.7,0.606,6799,689.9,38.0
1209.6,516.0,155.2,3525.0,1.81,19.9,60.0,0.885,5630,750.0,28.5
1213.4,380.3,149.8,4895.0,2.13,14.7,62.2,0.581,6535,696.8,33.4
1218.2,547.4,106.2,3271.0,2.15,34.9,58.6,0.792,5309,750.0,20.4
1009.9,339.4,168.7,5914.0,2.79,34.7,67.7,0.642,7021,750.0,31.6
1141.9,429.1,162.7,4897.0,2.49,12.1,63.6,0.551,6582,750.0,34.6
995.1,498.2,171.3,5958.0,3.04,13.0,66.1,0.808,7313,750.0,37.5
966.7,408.2,83.7,4017.0,2.9,27.5,65.7,0.753,6550,750.0,26.1
964.6,417.0,156.8,5914.0,2.0,31.7,64.6,0.743,6885,750.0,23.6
